date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,outcome,days_ago,home_team_norm,away_team_norm
1909-04-04,Hungary,Germany,3,3,Friendly,Budapest,Hungary,False,D,1,42811,Hungary,Germany
1909-04-25,Netherlands,Belgium,4,1,Friendly,Rotterdam,Netherlands,False,H,0,42790,Netherlands,Belgium
1909-05-02,Austria,Hungary,3,4,Friendly,Vienna,Austria,False,A,2,42783,Austria,Hungary
1909-05-09,Belgium,France,5,2,Friendly,Brussels,Belgium,False,H,0,42776,Belgium,France
1909-05-29,Hungary,England,2,4,Friendly,Budapest,Hungary,False,A,2,42756,Hungary,England
1909-05-30,Hungary,Austria,1,1,Friendly,Budapest,Hungary,False,D,1,42755,Hungary,Austria
1909-05-31,Hungary,England,2,8,Friendly,Budapest,Hungary,False,A,2,42754,Hungary,England
1909-06-01,Austria,England,1,8,Friendly,Vienna,Austria,False,A,2,42753,Austria,England
1909-08-15,Argentina,Uruguay,2,1,Copa Lipton,Buenos Aires,Argentina,False,H,0,42678,Argentina,Uruguay
1909-09-19,Uruguay,Argentina,2,2,Copa Newton,Montevideo,Uruguay,False,D,1,42643,Uruguay,Argentina
1909-10-10,Argentina,Uruguay,3,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,False,H,0,42622,Argentina,Uruguay
1909-11-07,Hungary,Austria,2,2,Friendly,Budapest,Hungary,False,D,1,42594,Hungary,Austria
1910-02-12,Northern Ireland,England,1,1,British Home Championship,Belfast,Ireland,False,D,1,42497,Northern Ireland,England
1910-03-05,Scotland,Wales,1,0,British Home Championship,Kilmarnock,Scotland,False,H,0,42476,Scotland,Wales
1910-03-13,Belgium,Netherlands,3,2,Friendly,Antwerp,Belgium,False,H,0,42468,Belgium,Netherlands
1910-03-14,Wales,England,0,1,British Home Championship,Cardiff,Wales,False,A,2,42467,Wales,England
1910-03-19,Northern Ireland,Scotland,1,0,British Home Championship,Belfast,Ireland,False,H,0,42462,Northern Ireland,Scotland
1910-04-02,Scotland,England,2,0,British Home Championship,Glasgow,Scotland,False,H,0,42448,Scotland,England
1910-04-03,France,Belgium,0,4,Friendly,Gentilly,France,False,A,2,42447,France,Belgium
1910-04-03,Switzerland,Germany,2,3,Friendly,Basel,Switzerland,False,A,2,42447,Switzerland,Germany
1910-04-07,Jersey,Alderney,7,1,Muratti Vase,Jersey,Jersey,False,H,0,42443,Jersey,Alderney
1910-04-10,Netherlands,Belgium,7,0,Friendly,Haarlem,Netherlands,False,H,0,42440,Netherlands,Belgium
1910-04-11,Wales,Northern Ireland,4,1,British Home Championship,Wrexham,Wales,False,H,0,42439,Wales,Northern Ireland
1910-04-21,Guernsey,Jersey,2,3,Muratti Vase,Guernsey,Guernsey,False,A,2,42429,Guernsey,Jersey
1910-04-24,Netherlands,Germany,4,2,Friendly,Arnhem,Netherlands,False,H,0,42426,Netherlands,Germany
1910-05-01,Austria,Hungary,2,1,Friendly,Vienna,Austria,False,H,0,42419,Austria,Hungary
1910-05-15,Italy,France,6,2,Friendly,Milan,Italy,False,H,0,42405,Italy,France
1910-05-16,Germany,Belgium,0,3,Friendly,Duisburg,Germany,False,A,2,42404,Germany,Belgium
1910-05-26,Hungary,Italy,6,1,Friendly,Budapest,Hungary,False,H,0,42394,Hungary,Italy
1910-05-27,Argentina,Chile,3,1,Friendly,Buenos Aires,Argentina,False,H,0,42393,Argentina,Chile
1910-05-29,Chile,Uruguay,0,3,Friendly,Buenos Aires,Argentina,True,A,2,42391,Chile,Uruguay
1910-06-05,Argentina,Chile,5,1,Friendly,Buenos Aires,Argentina,False,H,0,42384,Argentina,Chile
1910-06-12,Argentina,Uruguay,4,1,Friendly,Buenos Aires,Argentina,False,H,0,42377,Argentina,Uruguay
1910-08-15,Uruguay,Argentina,3,1,Copa Lipton,Montevideo,Uruguay,False,H,0,42313,Uruguay,Argentina
1910-09-11,Norway,Sweden,0,4,Friendly,Kristiania,Norway,False,A,2,42286,Norway,Sweden
1910-09-11,Chile,Argentina,0,3,Friendly,Viña del Mar,Chile,False,A,2,42286,Chile,Argentina
1910-10-16,Germany,Netherlands,1,2,Friendly,Kleve,Germany,False,A,2,42251,Germany,Netherlands
1910-10-16,Russia,Czechoslovakia,5,4,Friendly,Saint Petersburg,Russia,False,H,0,42251,Russia,Czechoslovakia
1910-10-23,Russia,Czechoslovakia,1,0,Friendly,Moscow,Russia,False,H,0,42244,Russia,Czechoslovakia
1910-11-06,Hungary,Austria,3,0,Friendly,Budapest,Hungary,False,H,0,42230,Hungary,Austria
1910-11-13,Argentina,Uruguay,1,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,False,D,1,42223,Argentina,Uruguay
1910-11-27,Argentina,Uruguay,2,6,Copa Premio Honor Argentino,Buenos Aires,Argentina,False,A,2,42209,Argentina,Uruguay
1911-01-01,France,Hungary,0,3,Friendly,Maisons-Alfort,France,False,A,2,42174,France,Hungary
1911-01-06,Italy,Hungary,0,1,Friendly,Milan,Italy,False,A,2,42169,Italy,Hungary
1911-01-08,Switzerland,Hungary,2,0,Friendly,Zürich,Switzerland,False,H,0,42167,Switzerland,Hungary
1911-01-28,Northern Ireland,Wales,1,2,British Home Championship,Belfast,Ireland,False,A,2,42147,Northern Ireland,Wales
1911-02-11,England,Northern Ireland,2,1,British Home Championship,Derby,England,False,H,0,42133,England,Northern Ireland
1911-03-06,Wales,Scotland,2,2,British Home Championship,Cardiff,Wales,False,D,1,42110,Wales,Scotland
1911-03-13,England,Wales,3,0,British Home Championship,London,England,False,H,0,42103,England,Wales
1911-03-18,Scotland,Northern Ireland,2,0,British Home Championship,Glasgow,Scotland,False,H,0,42098,Scotland,Northern Ireland
1911-03-19,Belgium,Netherlands,1,5,Friendly,Antwerp,Belgium,False,A,2,42097,Belgium,Netherlands
1911-03-26,Germany,Switzerland,6,2,Friendly,Stuttgart,Germany,False,H,0,42090,Germany,Switzerland
1911-04-01,England,Scotland,1,1,British Home Championship,Liverpool,England,False,D,1,42084,England,Scotland
1911-04-02,Netherlands,Belgium,3,1,Friendly,Dordrecht,Netherlands,False,H,0,42083,Netherlands,Belgium
1911-04-09,France,Italy,2,2,Friendly,Saint-Ouen-l'Aumône,France,False,D,1,42076,France,Italy
1911-04-20,Guernsey,Alderney,2,1,Muratti Vase,Guernsey,Guernsey,False,H,0,42065,Guernsey,Alderney
1911-04-23,Belgium,Germany,2,1,Friendly,Liège,Belgium,False,H,0,42062,Belgium,Germany
1911-04-23,Switzerland,France,5,2,Friendly,Geneva,Switzerland,False,H,0,42062,Switzerland,France
1911-04-27,Jersey,Guernsey,4,1,Muratti Vase,Jersey,Jersey,False,H,0,42058,Jersey,Guernsey
1911-04-30,Belgium,France,7,1,Friendly,Uccle,Belgium,False,H,0,42055,Belgium,France
1911-05-07,Austria,Hungary,3,1,Friendly,Vienna,Austria,False,H,0,42048,Austria,Hungary
1911-05-07,Italy,Switzerland,2,2,Friendly,Milan,Italy,False,D,1,42048,Italy,Switzerland
1911-05-21,Switzerland,Italy,3,0,Friendly,La Chaux-de-Fonds,Switzerland,False,H,0,42034,Switzerland,Italy
1911-06-18,Sweden,Germany,2,4,Friendly,Solna,Sweden,False,A,2,42006,Sweden,Germany
1911-08-15,Argentina,Uruguay,0,2,Copa Lipton,Buenos Aires,Argentina,False,A,2,41948,Argentina,Uruguay
1911-09-17,Sweden,Norway,4,1,Friendly,Solna,Sweden,False,H,0,41915,Sweden,Norway
1911-09-17,Uruguay,Argentina,2,3,Copa Newton,Montevideo,Uruguay,False,A,2,41915,Uruguay,Argentina
1911-10-08,Uruguay,Argentina,1,1,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False,D,1,41894,Uruguay,Argentina
1911-10-09,Germany,Austria,1,2,Friendly,Dresden,Germany,False,A,2,41893,Germany,Austria
1911-10-22,Argentina,Uruguay,2,0,Copa Premio Honor Argentino,Buenos Aires,Argentina,False,H,0,41880,Argentina,Uruguay
1911-10-22,Finland,Sweden,2,5,Friendly,Helsinki,Finland,False,A,2,41880,Finland,Sweden
1911-10-29,Uruguay,Argentina,3,0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False,H,0,41873,Uruguay,Argentina
1911-10-29,Luxembourg,France,1,4,Friendly,Luxembourg,Luxembourg,False,A,2,41873,Luxembourg,France
1911-10-29,Germany,Sweden,1,3,Friendly,Hamburg,Germany,False,A,2,41873,Germany,Sweden
1911-10-29,Hungary,Switzerland,9,0,Friendly,Budapest,Hungary,False,H,0,41873,Hungary,Switzerland
1911-11-05,Hungary,Austria,2,0,Friendly,Budapest,Hungary,False,H,0,41866,Hungary,Austria
1911-12-17,Germany,Hungary,1,4,Friendly,Munich,Germany,False,A,2,41824,Germany,Hungary
1912-01-28,France,Belgium,1,1,Friendly,Saint-Ouen-l'Aumône,France,False,D,1,41782,France,Belgium
1912-02-10,Northern Ireland,England,1,6,British Home Championship,Dublin,Ireland,False,A,2,41769,Northern Ireland,England
1912-02-10,France,Catalonia,7,0,Friendly,Paris,France,False,H,0,41769,France,Catalonia
1912-02-18,France,Switzerland,4,1,Friendly,Saint-Ouen-l'Aumône,France,False,H,0,41761,France,Switzerland
1912-02-20,Belgium,Switzerland,9,2,Friendly,Antwerp,Belgium,False,H,0,41759,Belgium,Switzerland
1912-03-02,Scotland,Wales,1,0,British Home Championship,Edinburgh,Scotland,False,H,0,41748,Scotland,Wales
1912-03-10,Belgium,Netherlands,1,2,Friendly,Antwerp,Belgium,False,A,2,41740,Belgium,Netherlands
1912-03-11,Wales,England,0,2,British Home Championship,Wrexham,Wales,False,A,2,41739,Wales,England
1912-03-16,Northern Ireland,Scotland,1,4,British Home Championship,Belfast,Ireland,False,A,2,41734,Northern Ireland,Scotland
1912-03-17,Italy,France,3,4,Friendly,Turin,Italy,False,A,2,41733,Italy,France
1912-03-23,Scotland,England,1,1,British Home Championship,Glasgow,Scotland,False,D,1,41727,Scotland,England
1912-03-24,Netherlands,Germany,5,5,Friendly,Zwolle,Netherlands,False,D,1,41726,Netherlands,Germany
1912-04-13,Wales,Northern Ireland,2,3,British Home Championship,Cardiff,Wales,False,A,2,41706,Wales,Northern Ireland
1912-04-14,Hungary,Germany,4,4,Friendly,Budapest,Hungary,False,D,1,41705,Hungary,Germany
1912-04-18,Jersey,Guernsey,3,3,Muratti Vase,Jersey,Jersey,False,D,1,41701,Jersey,Guernsey
1912-04-19,Jersey,Guernsey,2,5,Muratti Vase,Jersey,Jersey,False,A,2,41700,Jersey,Guernsey
1912-04-25,Guernsey,Alderney,4,0,Muratti Vase,Guernsey,Guernsey,False,H,0,41694,Guernsey,Alderney
1912-04-28,Netherlands,Belgium,4,3,Friendly,Dordrecht,Netherlands,False,H,0,41691,Netherlands,Belgium
1912-05-05,Austria,Hungary,1,1,Friendly,Vienna,Austria,False,D,1,41684,Austria,Hungary
1912-05-05,Switzerland,Germany,1,2,Friendly,St. Gallen,Switzerland,False,A,2,41684,Switzerland,Germany
1912-05-06,Russia,Finland,1,1,Friendly,Moscow,Russia,False,D,1,41683,Russia,Finland
1912-06-16,Norway,Sweden,1,2,Friendly,Kristiania,Norway,False,A,2,41642,Norway,Sweden
1912-06-20,Sweden,Hungary,2,2,Friendly,Gothenburg,Sweden,False,D,1,41638,Sweden,Hungary
1912-06-23,Norway,Hungary,0,6,Friendly,Kristiania,Norway,False,A,2,41635,Norway,Hungary
1912-06-27,Sweden,Finland,7,1,Friendly,Solna,Sweden,False,H,0,41631,Sweden,Finland
1912-06-29,Finland,Italy,3,2,Olympic Games,Stockholm,Sweden,True,H,0,41629,Finland,Italy
1912-06-29,Austria,Germany,5,1,Olympic Games,Stockholm,Sweden,True,H,0,41629,Austria,Germany
1912-06-29,Sweden,Netherlands,3,4,Olympic Games,Stockholm,Sweden,False,A,2,41629,Sweden,Netherlands
1912-06-30,Denmark,Norway,7,0,Olympic Games,Stockholm,Sweden,True,H,0,41628,Denmark,Norway
1912-06-30,Netherlands,Austria,3,1,Olympic Games,Stockholm,Sweden,True,H,0,41628,Netherlands,Austria
1912-06-30,Finland,Russia,2,1,Olympic Games,Stockholm,Sweden,True,H,0,41628,Finland,Russia
1912-07-01,Austria,Norway,1,0,Olympic Games,Stockholm,Sweden,True,H,0,41627,Austria,Norway
1912-07-01,Germany,Russia,16,0,Olympic Games,Stockholm,Sweden,True,H,0,41627,Germany,Russia
1912-07-01,Sweden,Italy,0,1,Olympic Games,Stockholm,Sweden,False,A,2,41627,Sweden,Italy
1912-07-02,Denmark,Netherlands,4,1,Olympic Games,Stockholm,Sweden,True,H,0,41626,Denmark,Netherlands
1912-07-03,Hungary,Germany,3,1,Olympic Games,Stockholm,Sweden,True,H,0,41625,Hungary,Germany
1912-07-03,Austria,Italy,5,1,Olympic Games,Stockholm,Sweden,True,H,0,41625,Austria,Italy
1912-07-03,Norway,Russia,2,1,Friendly,Stockholm,Sweden,True,H,0,41625,Norway,Russia
1912-07-04,Netherlands,Finland,9,0,Olympic Games,Stockholm,Sweden,True,H,0,41624,Netherlands,Finland
1912-07-05,Hungary,Austria,3,0,Olympic Games,Stockholm,Sweden,True,H,0,41623,Hungary,Austria
1912-07-12,Russia,Hungary,0,9,Friendly,Moscow,Russia,False,A,2,41616,Russia,Hungary
1912-07-14,Russia,Hungary,0,12,Friendly,Moscow,Russia,False,A,2,41614,Russia,Hungary
1912-08-15,Uruguay,Argentina,2,0,Copa Lipton,Montevideo,Uruguay,False,H,0,41582,Uruguay,Argentina
1912-08-25,Uruguay,Argentina,3,0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False,H,0,41572,Uruguay,Argentina
1912-09-22,Argentina,Uruguay,0,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,False,A,2,41544,Argentina,Uruguay
1912-10-06,Argentina,Uruguay,3,3,Copa Newton,Avellaneda,Argentina,False,D,1,41530,Argentina,Uruguay
1912-10-06,Denmark,Germany,3,1,Friendly,Copenhagen,Denmark,False,H,0,41530,Denmark,Germany
1912-11-03,Hungary,Austria,4,0,Friendly,Budapest,Hungary,False,H,0,41502,Hungary,Austria
1912-11-03,Sweden,Norway,4,2,Friendly,Gothenburg,Sweden,False,H,0,41502,Sweden,Norway
1912-11-17,Germany,Netherlands,2,3,Friendly,Leipzig,Germany,False,A,2,41488,Germany,Netherlands
1912-12-01,Uruguay,Argentina,1,3,Friendly,Montevideo,Uruguay,False,A,2,41474,Uruguay,Argentina
1912-12-01,Catalonia,France,1,0,Friendly,Barcelona,Spain,False,H,0,41474,Catalonia,France
1912-12-22,Italy,Austria,1,3,Friendly,Genoa,Italy,False,A,2,41453,Italy,Austria
1913-01-12,France,Italy,1,0,Friendly,Saint-Ouen-l'Aumône,France,False,H,0,41432,France,Italy
1913-01-18,Northern Ireland,Wales,0,1,British Home Championship,Belfast,Ireland,False,A,2,41426,Northern Ireland,Wales
1913-02-04,Philippines,China,2,1,Far Eastern Championship Games,Manila,Philippines,False,H,0,41409,Philippines,China
1913-02-15,Northern Ireland,England,2,1,British Home Championship,Belfast,Ireland,False,H,0,41398,Northern Ireland,England
1913-02-16,Belgium,France,3,0,Friendly,Brussels,Belgium,False,H,0,41397,Belgium,France
1913-03-03,Wales,Scotland,0,0,British Home Championship,Wrexham,Wales,False,D,1,41382,Wales,Scotland
1913-03-09,Belgium,Netherlands,3,3,Friendly,Antwerp,Belgium,False,D,1,41376,Belgium,Netherlands
1913-03-09,Switzerland,France,1,4,Friendly,Geneva,Switzerland,False,A,2,41376,Switzerland,France
1913-03-15,Northern Ireland,Scotland,1,2,British Home Championship,Dublin,Ireland,False,A,2,41370,Northern Ireland,Scotland
1913-03-17,England,Wales,4,3,British Home Championship,Bristol,England,False,H,0,41368,England,Wales
1913-04-03,Jersey,Alderney,5,2,Muratti Vase,Guernsey,Guernsey,True,H,0,41351,Jersey,Alderney
1913-04-05,England,Scotland,1,0,British Home Championship,London,England,False,H,0,41349,England,Scotland
1913-04-17,Jersey,Guernsey,2,4,Muratti Vase,Jersey,Jersey,False,A,2,41337,Jersey,Guernsey
1913-04-20,France,Luxembourg,8,0,Friendly,Saint-Ouen-l'Aumône,France,False,H,0,41334,France,Luxembourg
1913-04-20,Netherlands,Belgium,2,4,Friendly,Zwolle,Netherlands,False,A,2,41334,Netherlands,Belgium
1913-04-27,Austria,Hungary,1,4,Friendly,Vienna,Austria,False,A,2,41327,Austria,Hungary
1913-05-01,Italy,Belgium,1,0,Friendly,Turin,Italy,False,H,0,41323,Italy,Belgium
1913-05-04,Russia,Sweden,1,4,Friendly,Moscow,Russia,False,A,2,41320,Russia,Sweden
1913-05-04,Switzerland,Belgium,1,2,Friendly,Basel,Switzerland,False,A,2,41320,Switzerland,Belgium
1913-05-18,Germany,Switzerland,1,2,Friendly,Freiburg,Germany,False,A,2,41306,Germany,Switzerland
1913-05-18,Hungary,Sweden,2,0,Friendly,Budapest,Hungary,False,H,0,41306,Hungary,Sweden
1913-05-25,Denmark,Sweden,8,0,Friendly,Copenhagen,Denmark,False,H,0,41299,Denmark,Sweden
1913-06-08,Sweden,Norway,9,0,Friendly,Stockholm,Sweden,False,H,0,41285,Sweden,Norway
1913-06-15,Austria,Italy,2,0,Friendly,Vienna,Austria,False,H,0,41278,Austria,Italy
1913-06-15,Argentina,Uruguay,1,1,Friendly,Avellaneda,Argentina,False,D,1,41278,Argentina,Uruguay
1913-07-09,Argentina,Uruguay,2,1,Friendly,Avellaneda,Argentina,False,H,0,41254,Argentina,Uruguay
1913-08-15,Argentina,Uruguay,4,0,Copa Lipton,Avellaneda,Argentina,False,H,0,41217,Argentina,Uruguay
1913-08-31,Argentina,Uruguay,2,0,Copa Premio Honor Argentino,Buenos Aires,Argentina,False,H,0,41201,Argentina,Uruguay
1913-09-14,Russia,Norway,1,1,Friendly,Moscow,Russia,False,D,1,41187,Russia,Norway
1913-09-21,Chile,Argentina,0,2,Friendly,Viña del Mar,Chile,False,A,2,41180,Chile,Argentina
1913-10-05,Sweden,Denmark,0,10,Friendly,Stockholm,Sweden,False,A,2,41166,Sweden,Denmark
1913-10-05,Uruguay,Argentina,1,0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False,H,0,41166,Uruguay,Argentina
1913-10-26,Uruguay,Argentina,1,0,Copa Newton,Montevideo,Uruguay,False,H,0,41145,Uruguay,Argentina
1913-10-26,Norway,Sweden,1,1,Friendly,Kristiania,Norway,False,D,1,41145,Norway,Sweden
1913-10-26,Germany,Denmark,1,4,Friendly,Hamburg,Germany,False,A,2,41145,Germany,Denmark
1913-10-26,Hungary,Austria,4,3,Friendly,Budapest,Hungary,False,H,0,41145,Hungary,Austria
1913-11-02,Belgium,Switzerland,2,0,Friendly,Verviers,Belgium,False,H,0,41138,Belgium,Switzerland
1913-11-23,Belgium,Germany,6,2,Friendly,Antwerp,Belgium,False,H,0,41117,Belgium,Germany
1914-01-11,Italy,Austria,0,0,Friendly,Milan,Italy,False,D,1,41068,Italy,Austria
1914-01-19,Wales,Northern Ireland,1,2,British Home Championship,Wrexham,Wales,False,A,2,41060,Wales,Northern Ireland
1914-01-25,France,Belgium,4,3,Friendly,Lille,France,False,H,0,41054,France,Belgium
1914-02-08,Luxembourg,France,5,4,Friendly,Luxembourg,Luxembourg,False,H,0,41040,Luxembourg,France
1914-02-14,England,Northern Ireland,0,3,British Home Championship,Middlesbrough,England,False,A,2,41034,England,Northern Ireland
1914-02-28,Scotland,Wales,0,0,British Home Championship,Glasgow,Scotland,False,D,1,41020,Scotland,Wales
1914-03-08,France,Switzerland,2,2,Friendly,Saint-Ouen-l'Aumône,France,False,D,1,41012,France,Switzerland
1914-03-14,Northern Ireland,Scotland,1,1,British Home Championship,Belfast,Ireland,False,D,1,41006,Northern Ireland,Scotland
1914-03-15,Belgium,Netherlands,2,4,Friendly,Antwerp,Belgium,False,A,2,41005,Belgium,Netherlands
1914-03-16,Wales,England,0,2,British Home Championship,Cardiff,Wales,False,A,2,41004,Wales,England
1914-03-29,Italy,France,2,0,Friendly,Turin,Italy,False,H,0,40991,Italy,France
1914-04-02,Guernsey,Alderney,4,0,Muratti Vase,Jersey,Jersey,True,H,0,40987,Guernsey,Alderney
1914-04-04,Scotland,England,3,1,British Home Championship,Glasgow,Scotland,False,H,0,40985,Scotland,England
1914-04-05,Italy,Switzerland,1,1,Friendly,Genoa,Italy,False,D,1,40984,Italy,Switzerland
1914-04-05,Netherlands,Germany,4,4,Friendly,Amsterdam,Netherlands,False,D,1,40984,Netherlands,Germany
1914-04-23,Guernsey,Jersey,2,1,Muratti Vase,Guernsey,Guernsey,False,H,0,40966,Guernsey,Jersey
1914-04-26,Netherlands,Belgium,4,2,Friendly,Amsterdam,Netherlands,False,H,0,40963,Netherlands,Belgium
1914-05-03,Austria,Hungary,2,0,Friendly,Vienna,Austria,False,H,0,40956,Austria,Hungary
1914-05-17,Denmark,Netherlands,4,3,Friendly,Copenhagen,Denmark,False,H,0,40942,Denmark,Netherlands
1914-05-17,Switzerland,Italy,0,1,Friendly,Bern,Switzerland,False,A,2,40942,Switzerland,Italy
